step,upright,speed,reward,skill_name,fault_active,reconnect_active
245,0.9992,0.4513,0.5005,flat_walk_trot,False,False
246,1.0,0.5181,0.502,flat_walk_trot,False,False
247,0.9998,0.5345,0.502,flat_walk_trot,False,False
248,0.9994,0.4591,0.5003,flat_walk_trot,False,False
249,0.9992,0.6255,0.5038,flat_walk_trot,False,False
250,0.9984,0.5182,0.5034,flat_walk_trot,False,False
251,0.9979,0.4599,0.5011,flat_walk_trot,False,False
252,0.9964,0.3619,0.5012,flat_walk_trot,False,False
253,0.9949,0.3783,0.4994,flat_walk_trot,False,False
254,0.9934,0.4077,0.4983,flat_walk_trot,False,False
255,0.9921,0.3624,0.5003,flat_walk_trot,False,False
256,0.9934,0.197,0.5032,flat_walk_trot,False,False
257,0.9946,0.1633,0.4988,flat_walk_trot,False,False
258,0.9966,0.3076,0.5024,flat_walk_trot,False,False
259,0.9981,0.3744,0.5002,flat_walk_trot,False,False
260,0.9993,0.4454,0.4986,flat_walk_trot,False,False
261,1.0,0.4862,0.5021,flat_walk_trot,False,False
262,0.9997,0.4911,0.5005,flat_walk_trot,False,False
263,0.9994,0.4329,0.4989,flat_walk_trot,False,False
264,0.9992,0.6067,0.5009,flat_walk_trot,False,False
265,0.9983,0.5033,0.4987,flat_walk_trot,False,False
266,0.9979,0.4458,0.4978,flat_walk_trot,False,False
267,0.9964,0.3486,0.4977,flat_walk_trot,False,False
268,0.995,0.3772,0.4971,flat_walk_trot,False,False
269,0.9935,0.4105,0.4976,flat_walk_trot,False,False
270,0.9923,0.3636,0.4977,flat_walk_trot,False,False
271,0.9935,0.1965,0.5009,flat_walk_trot,False,False
272,0.9947,0.1717,0.5019,flat_walk_trot,False,False
273,0.9968,0.3155,0.4946,flat_walk_trot,False,False
274,0.9982,0.3814,0.4945,flat_walk_trot,False,False
275,0.9994,0.4486,0.4961,flat_walk_trot,False,False
276,1.0,0.4893,0.4953,flat_walk_trot,False,False
277,0.9997,0.4927,0.4954,flat_walk_trot,False,False
278,0.9995,0.44,0.4968,flat_walk_trot,False,False
279,0.9991,0.5757,0.4926,flat_walk_trot,False,False
280,0.9983,0.4758,0.4951,flat_walk_trot,False,False
281,0.9978,0.4169,0.4961,flat_walk_trot,False,False
282,0.9961,0.3391,0.4943,flat_walk_trot,False,False
283,0.9947,0.3894,0.4945,flat_walk_trot,False,False
284,0.9931,0.4105,0.4966,flat_walk_trot,False,False
285,0.9927,0.3135,0.5095,flat_walk_trot,False,False
286,0.9933,0.1589,0.5141,flat_walk_trot,False,False
287,0.9944,0.2099,0.5083,flat_walk_trot,False,False
288,0.9962,0.3184,0.5044,flat_walk_trot,False,False
289,0.9979,0.3682,0.4994,flat_walk_trot,False,False
290,0.9992,0.4354,0.5002,flat_walk_trot,False,False
291,1.0,0.4785,0.5016,flat_walk_trot,False,False
292,0.9998,0.4943,0.5013,flat_walk_trot,False,False
293,0.9994,0.4379,0.504,flat_walk_trot,False,False
294,0.9992,0.6183,0.5108,flat_walk_trot,False,False
295,0.9984,0.515,0.5095,flat_walk_trot,False,False
296,0.9979,0.4592,0.5076,flat_walk_trot,False,False
297,0.9964,0.3543,0.5118,flat_walk_trot,False,False
298,0.9951,0.3806,0.5124,flat_walk_trot,False,False
299,0.9937,0.4028,0.5084,flat_walk_trot,False,False
300,0.9921,0.3862,0.5001,flat_walk_trot,False,False
301,0.9935,0.2108,0.4985,flat_walk_trot,False,False
302,0.9948,0.165,0.4998,flat_walk_trot,False,False
303,0.9968,0.3138,0.5004,flat_walk_trot,False,False
304,0.9983,0.3882,0.4989,flat_walk_trot,False,False
305,0.9994,0.4553,0.5011,flat_walk_trot,False,False
306,1.0,0.4986,0.5014,flat_walk_trot,False,False
307,0.9996,0.495,0.4995,flat_walk_trot,False,False
308,0.9995,0.454,0.4992,flat_walk_trot,False,False
309,0.9992,0.5972,0.4969,flat_walk_trot,False,False
310,0.9985,0.4924,0.4961,flat_walk_trot,False,False
311,0.998,0.4168,0.4965,flat_walk_trot,False,False
312,0.9965,0.3376,0.4944,flat_walk_trot,False,False
313,0.9952,0.3622,0.4913,flat_walk_trot,False,False
314,0.9936,0.3961,0.4955,flat_walk_trot,False,False
315,0.9923,0.3541,0.4938,flat_walk_trot,False,False
316,0.9936,0.1745,0.4997,flat_walk_trot,False,False
317,0.9947,0.1663,0.5008,flat_walk_trot,False,False
318,0.9968,0.314,0.4994,flat_walk_trot,False,False
319,0.9981,0.3844,0.5028,flat_walk_trot,False,False
320,0.9994,0.4487,0.4997,flat_walk_trot,False,False
321,1.0,0.49,0.5003,flat_walk_trot,False,False
322,0.9997,0.5023,0.502,flat_walk_trot,False,False
323,0.9994,0.4313,0.5034,flat_walk_trot,False,False
324,0.9991,0.5739,0.5071,flat_walk_trot,False,False
325,0.9983,0.4763,0.5048,flat_walk_trot,False,False
326,0.9977,0.4163,0.5041,flat_walk_trot,False,False
327,0.996,0.3345,0.5034,flat_walk_trot,False,False
328,0.9945,0.3886,0.5037,flat_walk_trot,False,False
329,0.9931,0.3816,0.4993,flat_walk_trot,False,False
330,0.9927,0.2889,0.4902,flat_walk_trot,False,False
331,0.9932,0.1477,0.4921,flat_walk_trot,False,False
332,0.9943,0.2309,0.4964,flat_walk_trot,False,False
333,0.996,0.339,0.4947,flat_walk_trot,False,False
334,0.9978,0.3598,0.4955,flat_walk_trot,False,False
335,0.9992,0.4388,0.498,flat_walk_trot,False,False
336,1.0,0.4907,0.4977,flat_walk_trot,False,False
337,0.9998,0.5051,0.4968,flat_walk_trot,False,False
