step,upright,speed,reward,skill_name,fault_active,reconnect_active
342,0.9958,0.2188,0.4742,flat_walk_trot,False,False
343,0.9951,0.2631,0.4816,flat_walk_trot,False,False
344,0.9943,0.2109,0.497,flat_walk_trot,False,False
345,0.9935,0.1809,0.5068,flat_walk_trot,False,False
346,0.9945,0.1752,0.4812,flat_walk_trot,False,False
347,0.9955,0.1787,0.5096,flat_walk_trot,False,False
348,0.9971,0.3627,0.4919,flat_walk_trot,False,False
349,0.9987,0.4275,0.4856,flat_walk_trot,False,False
350,0.9996,0.5057,0.507,flat_walk_trot,False,False
351,1.0,0.6075,0.4762,flat_walk_trot,False,False
352,0.9995,0.4794,0.4048,flat_walk_trot,False,False
353,0.9997,0.4583,0.4182,flat_walk_trot,False,False
354,0.9994,0.4127,0.5185,flat_walk_trot,False,False
355,0.9991,0.2959,0.4491,flat_walk_trot,False,False
356,0.9986,0.1514,0.4631,flat_walk_trot,False,False
357,0.9975,0.0994,0.4546,flat_walk_trot,False,False
358,0.9975,0.1473,0.413,flat_walk_trot,False,False
359,0.9973,0.2204,0.6287,flat_walk_trot,False,False
360,0.9968,0.0711,0.5664,flat_walk_trot,False,False
361,0.9978,0.1675,0.5372,flat_walk_trot,False,False
362,0.9981,0.3475,0.5549,flat_walk_trot,False,False
363,0.9993,0.4714,0.4925,flat_walk_trot,False,False
364,0.9998,0.4743,0.5983,flat_walk_trot,False,False
365,0.9999,0.3489,0.8065,flat_walk_trot,False,False
366,0.9998,0.421,0.8809,flat_walk_trot,False,False
367,0.9996,0.3511,0.7799,flat_walk_trot,False,False
368,0.9996,0.4387,0.5774,flat_walk_trot,False,False
369,0.999,0.3801,0.5366,flat_walk_trot,False,False
370,0.9986,0.3301,0.511,flat_walk_trot,False,False
371,0.9975,0.256,0.4649,flat_walk_trot,False,False
372,0.996,0.259,0.516,flat_walk_trot,False,False
373,0.9954,0.2943,0.4846,flat_walk_trot,False,False
374,0.9943,0.2307,0.4707,flat_walk_trot,False,False
375,0.9937,0.2238,0.4995,flat_walk_trot,False,False
376,0.9945,0.1565,0.4768,flat_walk_trot,False,False
377,0.9955,0.1701,0.507,flat_walk_trot,False,False
378,0.9971,0.3505,0.5135,flat_walk_trot,False,False
379,0.9986,0.4311,0.4807,flat_walk_trot,False,False
380,0.9996,0.4878,0.4958,flat_walk_trot,False,False
381,1.0,0.5831,0.4959,flat_walk_trot,False,False
