method,step,speed,upright,fault_active,reconnect_active
Baseline Fair,77856,0.0,1.0,True,
Baseline Fair,77857,0.0,1.0,True,
Baseline Fair,77858,0.0,1.0,True,
Baseline Fair,77859,0.0,1.0,True,
Baseline Fair,77860,0.0,1.0,True,
Baseline Fair,77861,0.0,1.0,True,
Baseline Fair,77862,0.0,1.0,True,
Baseline Fair,77863,0.0,1.0,True,
Baseline Fair,77864,0.0,1.0,True,
Baseline Fair,77865,0.0,1.0,True,
Baseline Fair,77866,0.0,1.0,True,
Baseline Fair,77867,0.0,1.0,True,
Baseline Fair,77868,0.0,1.0,True,
Baseline Fair,77869,0.0,1.0,True,
Baseline Fair,77870,0.0,1.0,True,
Baseline Fair,77871,0.0,1.0,True,
Baseline Fair,77872,0.0,1.0,True,
Baseline Fair,77873,0.0,1.0,True,
Baseline Fair,77874,0.0,1.0,True,
Baseline Fair,77875,0.0,1.0,True,
Baseline Fair,77876,0.0,1.0,True,
Baseline Fair,77877,0.0,1.0,True,
Baseline Fair,77878,0.0,1.0,True,
Baseline Fair,77879,0.0,1.0,True,
Baseline Fair,77880,0.0,1.0,True,
Baseline Fair,77881,0.0,1.0,True,
Baseline Fair,77882,0.0,1.0,True,
Baseline Fair,77883,0.0,1.0,True,
Baseline Fair,77884,0.0,1.0,True,
Baseline Fair,77885,0.0,1.0,True,
Baseline Fair,77886,0.0,1.0,True,
Baseline Fair,77887,0.0,1.0,True,
Baseline Fair,77888,0.0,1.0,True,
Baseline Fair,77889,0.0,1.0,True,
Baseline Fair,77890,0.0,1.0,True,
Baseline Fair,77891,0.0,1.0,True,
Baseline Fair,77892,0.0,1.0,True,
Baseline Fair,77893,0.0,1.0,True,
Baseline Fair,77894,0.0,1.0,True,
Baseline Fair,77895,0.0,1.0,True,
Baseline Fair,77896,0.0,1.0,True,
Baseline Fair,77897,0.0,1.0,True,
Baseline Fair,77898,0.0,1.0,True,
Baseline Fair,77899,0.0,1.0,True,
Baseline Fair,77900,0.0,1.0,True,
Baseline Fair,77901,0.0,1.0,True,
Baseline Fair,77902,0.0,1.0,True,
Baseline Fair,77903,0.0,1.0,True,
Baseline Fair,77904,0.0,1.0,True,
Baseline Fair,77905,0.0,1.0,True,
Baseline Fair,77906,0.0,1.0,True,
Baseline Fair,77907,0.0,1.0,True,
Baseline Fair,77908,0.0,1.0,True,
Baseline Fair,77909,0.0,1.0,True,
Baseline Fair,77910,0.0,1.0,True,
Baseline Fair,77911,0.0,1.0,True,
Baseline Fair,77912,0.0,1.0,True,
Baseline Fair,77913,0.0,1.0,True,
Baseline Fair,77914,0.0,1.0,True,
Baseline Fair,77915,0.0,1.0,True,
Baseline Fair,77916,0.0,1.0,True,
Baseline Fair,77917,0.0,1.0,True,
Baseline Fair,77918,0.0,1.0,True,
Baseline Fair,77919,0.0,1.0,True,
Baseline Fair,77920,0.0,1.0,True,
Baseline Fair,77921,0.0,1.0,True,
Baseline Fair,77922,0.0,1.0,True,
Baseline Fair,77923,0.0,1.0,True,
Baseline Fair,77924,0.0,1.0,True,
Baseline Fair,77925,0.0,1.0,True,
Baseline Fair,77926,0.0,1.0,True,
Baseline Fair,77927,0.0,1.0,True,
Baseline Fair,77928,0.0,1.0,True,
Baseline Fair,77929,0.0,1.0,True,
Baseline Fair,77930,0.0,1.0,True,
Baseline Fair,77931,0.0,1.0,True,
Baseline Fair,77932,0.0,1.0,True,
Baseline Fair,77933,0.0,1.0,True,
Baseline Fair,77934,0.0,1.0,True,
Baseline Fair,77935,0.0,1.0,True,
Baseline Fair,77936,0.0,1.0,True,
Baseline Fair,77937,0.0,1.0,True,
Baseline Fair,77938,0.0,1.0,True,
Baseline Fair,77939,0.0,1.0,True,
Baseline Fair,77940,0.0,1.0,True,
Baseline Fair,77941,0.0,1.0,True,
Baseline Fair,77942,0.0,1.0,True,
Baseline Fair,77943,0.0,1.0,True,
Baseline Fair,77944,0.0,1.0,True,
Baseline Fair,77945,0.0,1.0,True,
Baseline Fair,77946,0.0,1.0,True,
Baseline Fair,77947,0.0,1.0,True,
Baseline Fair,77948,0.0,1.0,True,
Baseline Fair,77949,0.0,1.0,True,
Baseline Fair,77950,0.0,1.0,True,
Baseline Fair,77951,0.0,1.0,True,
Baseline Fair,77952,0.0,1.0,True,
Baseline Fair,77953,0.0,1.0,True,
Baseline Fair,77954,0.0,1.0,True,
Baseline Fair,77955,0.0,1.0,True,
Baseline Fair,77956,0.0,1.0,True,
Baseline Fair,77957,0.0,1.0,True,
Baseline Fair,77958,0.0,1.0,True,
Baseline Fair,77959,0.0,1.0,True,
Baseline Fair,77960,0.0,1.0,True,
Baseline Fair,77961,0.0,1.0,True,
Baseline Fair,77962,0.0,1.0,True,
Baseline Fair,77963,0.0,1.0,True,
Baseline Fair,77964,0.0,1.0,True,
Baseline Fair,77965,0.0,1.0,True,
Baseline Fair,77966,0.0,1.0,True,
Baseline Fair,77967,0.0,1.0,True,
Baseline Fair,77968,0.0,1.0,True,
Baseline Fair,77969,0.0,1.0,True,
Baseline Fair,77970,0.0,1.0,True,
Baseline Fair,77971,0.0,1.0,True,
Baseline Fair,77972,0.0,1.0,True,
Baseline Fair,77973,0.0,1.0,True,
Baseline Fair,77974,0.0,1.0,True,
Baseline Fair,77975,0.0,1.0,True,
Baseline Fair,77976,0.0,1.0,True,
Baseline Fair,77977,0.0,1.0,True,
Baseline Fair,77978,0.0,1.0,True,
Baseline Fair,77979,0.0,1.0,True,
Baseline Fair,77980,0.0,1.0,True,
Baseline Fair,77981,0.0,1.0,True,
Baseline Fair,77982,0.0,1.0,True,
Baseline Fair,77983,0.0,1.0,True,
Baseline Fair,77984,0.0,1.0,True,
Baseline Fair,77985,0.0,1.0,True,
Baseline Fair,77986,0.0,1.0,True,
Baseline Fair,77987,0.0,1.0,True,
Baseline Fair,77988,0.0,1.0,True,
Baseline Fair,77989,0.0,1.0,True,
Baseline Fair,77990,0.0,1.0,True,
Baseline Fair,77991,0.0,1.0,True,
Baseline Fair,77992,0.0,1.0,True,
Baseline Fair,77993,0.0,1.0,True,
Baseline Fair,77994,0.0,1.0,True,
Baseline Fair,77995,0.0,1.0,True,
Baseline Fair,77996,0.0,1.0,True,
Baseline Fair,77997,0.0,1.0,True,
Baseline Fair,77998,0.0,1.0,True,
Baseline Fair,77999,0.0,1.0,True,
Baseline Fair,78000,0.0,1.0,True,
Baseline Fair,78001,0.0,1.0,True,
Baseline Fair,78002,0.0,1.0,True,
Baseline Fair,78003,0.0,1.0,True,
Baseline Fair,78004,0.0,1.0,True,
Baseline Fair,78005,0.0,1.0,True,
Baseline Fair,78006,0.0,1.0,True,
Baseline Fair,78007,0.0,1.0,True,
Baseline Fair,78008,0.0,1.0,True,
Baseline Fair,78009,0.0,1.0,True,
Baseline Fair,78010,0.0,1.0,True,
Baseline Fair,78011,0.0,1.0,True,
Baseline Fair,78012,0.0,1.0,True,
Baseline Fair,78013,0.0,1.0,True,
Baseline Fair,78014,0.0,1.0,True,
Baseline Fair,78015,0.0,1.0,True,
Baseline Fair,78016,0.0,1.0,True,
Baseline Fair,78017,0.0,1.0,True,
Baseline Fair,78018,0.0,1.0,True,
Baseline Fair,78019,0.0,1.0,True,
Baseline Fair,78020,0.0,1.0,True,
Baseline Fair,78021,0.0,1.0,True,
Baseline Fair,78022,0.0,1.0,True,
Baseline Fair,78023,0.0,1.0,True,
Baseline Fair,78024,0.0,1.0,True,
Baseline Fair,78025,0.0,1.0,True,
Baseline Fair,78026,0.0,1.0,True,
Baseline Fair,78027,0.0,1.0,True,
Baseline Fair,78028,0.0,1.0,True,
Baseline Fair,78029,0.0,1.0,True,
Baseline Fair,78030,0.0,1.0,True,
Baseline Fair,78031,0.0,1.0,True,
Baseline Fair,78032,0.0,1.0,True,
Baseline Fair,78033,0.0,1.0,True,
Baseline Fair,78034,0.0,1.0,True,
Baseline Fair,78035,0.0,1.0,True,
Baseline Fair,78036,0.0,1.0,True,
Baseline Fair,78037,0.0,1.0,True,
Baseline Fair,78038,0.0,1.0,True,
Baseline Fair,78039,0.0,1.0,True,
Baseline Fair,78040,0.0,1.0,True,
Baseline Fair,78041,0.0,1.0,True,
Baseline Fair,78042,0.0,1.0,True,
Baseline Fair,78043,0.0,1.0,True,
Baseline Fair,78044,0.0,1.0,True,
Baseline Fair,78045,0.0,1.0,True,
Baseline Fair,78046,0.0,1.0,True,
Baseline Fair,78047,0.0,1.0,True,
Baseline Fair,78048,0.0,1.0,True,
Baseline Fair,78049,0.0,1.0,True,
Baseline Fair,78050,0.0,1.0,True,
Baseline Fair,78051,0.0,1.0,True,
Baseline Fair,78052,0.0,1.0,True,
Baseline Fair,78053,0.0,1.0,True,
Baseline Fair,78054,0.0,1.0,True,
Baseline Fair,78055,0.0,1.0,True,
Baseline Fair,78056,0.0,1.0,True,
Baseline Fair,78057,0.0,1.0,True,
Baseline Fair,78058,0.0,1.0,True,
Baseline Fair,78059,0.0,1.0,True,
Baseline Fair,78060,0.0,1.0,True,
Baseline Fair,78061,0.0,1.0,True,
Baseline Fair,78062,0.0,1.0,True,
Baseline Fair,78063,0.0,1.0,True,
Baseline Fair,78064,0.0,1.0,True,
Baseline Fair,78065,0.0,1.0,True,
Baseline Fair,78066,0.0,1.0,True,
Baseline Fair,78067,0.0,1.0,True,
Baseline Fair,78068,0.0,1.0,True,
Baseline Fair,78069,0.0,1.0,True,
Baseline Fair,78070,0.0,1.0,True,
Baseline Fair,78071,0.0,1.0,True,
Baseline Fair,78072,0.0,1.0,True,
Baseline Fair,78073,0.0,1.0,True,
Baseline Fair,78074,0.0,1.0,True,
Baseline Fair,78075,0.0,1.0,True,
Baseline Fair,78076,0.0,1.0,True,
Baseline Fair,78077,0.0,1.0,True,
Baseline Fair,78078,0.0,1.0,True,
Baseline Fair,78079,0.0,1.0,True,
Baseline Fair,78080,0.0,1.0,True,
Baseline Fair,78081,0.0,1.0,True,
Baseline Fair,78082,0.0,1.0,True,
Baseline Fair,78083,0.0,1.0,True,
Baseline Fair,78084,0.0,1.0,True,
Baseline Fair,78085,0.0,1.0,True,
Baseline Fair,78086,0.0,1.0,True,
Baseline Fair,78087,0.0,1.0,True,
Baseline Fair,78088,0.0,1.0,True,
Baseline Fair,78089,0.0,1.0,True,
Baseline Fair,78090,0.0,1.0,True,
Baseline Fair,78091,0.0,1.0,True,
Baseline Fair,78092,0.0,1.0,True,
Baseline Fair,78093,0.0,1.0,True,
Baseline Fair,78094,0.0,1.0,True,
Baseline Fair,78095,0.0,1.0,True,
Baseline Fair,78096,0.0,1.0,True,
Baseline Fair,78097,0.0,1.0,True,
Baseline Fair,78098,0.0,1.0,True,
Baseline Fair,78099,0.0,1.0,True,
Baseline Fair,78100,0.0,1.0,True,
Baseline Fair,78101,0.0,1.0,True,
Baseline Fair,78102,0.0,1.0,True,
Baseline Fair,78103,0.0,1.0,True,
Baseline Fair,78104,0.0,1.0,True,
Baseline Fair,78105,0.0,1.0,True,
Baseline Fair,78106,0.0,1.0,True,
Baseline Fair,78107,0.0,1.0,True,
Baseline Fair,78108,0.0,1.0,True,
Baseline Fair,78109,0.0,1.0,True,
Baseline Fair,78110,0.0,1.0,True,
Baseline Fair,78111,0.0,1.0,True,
Baseline Fair,78112,0.0,1.0,True,
Baseline Fair,78113,0.0,1.0,True,
Baseline Fair,78114,0.0,1.0,True,
Baseline Fair,78115,0.0,1.0,True,
Baseline Fair,78116,0.0,1.0,True,
Baseline Fair,78117,0.0,1.0,True,
Baseline Fair,78118,0.0,1.0,True,
Baseline Fair,78119,0.0,1.0,True,
Baseline Fair,78120,0.0,1.0,True,
Baseline Fair,78121,0.0,1.0,True,
Baseline Fair,78122,0.0,1.0,True,
Baseline Fair,78123,0.0,1.0,True,
Baseline Fair,78124,0.0,1.0,True,
Baseline Fair,78125,0.0,1.0,True,
Baseline Fair,78126,0.0,1.0,True,
Baseline Fair,78127,0.0,1.0,True,
Baseline Fair,78128,0.0,1.0,True,
Baseline Fair,78129,0.0,1.0,True,
Baseline Fair,78130,0.0,1.0,True,
Baseline Fair,78131,0.0,1.0,True,
Baseline Fair,78132,0.0,1.0,True,
Baseline Fair,78133,0.0,1.0,True,
Baseline Fair,78134,0.0,1.0,True,
Baseline Fair,78135,0.0,1.0,True,
Baseline Fair,78136,0.0,1.0,True,
Baseline Fair,78137,0.0,1.0,True,
Baseline Fair,78138,0.0,1.0,True,
Baseline Fair,78139,0.0,1.0,True,
Baseline Fair,78140,0.0,1.0,True,
Baseline Fair,78141,0.0,1.0,True,
Baseline Fair,78142,0.0,1.0,True,
Baseline Fair,78143,0.0,1.0,True,
Baseline Fair,78144,0.0,1.0,True,
Baseline Fair,78145,0.0,1.0,True,
Baseline Fair,78146,0.0,1.0,True,
Baseline Fair,78147,0.0,1.0,True,
Baseline Fair,78148,0.0,1.0,True,
Baseline Fair,78149,0.0,1.0,True,
Baseline Fair,78150,0.0,1.0,True,
Baseline Fair,78151,0.0,1.0,True,
Baseline Fair,78152,0.0,1.0,True,
Baseline Fair,78153,0.0,1.0,True,
Baseline Fair,78154,0.0,1.0,True,
Baseline Fair,78155,0.0,1.0,True,
Baseline Fair,78156,0.0,1.0,True,
Baseline Fair,78157,0.0,1.0,True,
Baseline Fair,78158,0.0,1.0,True,
Baseline Fair,78159,0.0,1.0,True,
Baseline Fair,78160,0.0,1.0,True,
Baseline Fair,78161,0.0,1.0,True,
Baseline Fair,78162,0.0,1.0,True,
Baseline Fair,78163,0.0,1.0,True,
Baseline Fair,78164,0.0,1.0,True,
Baseline Fair,78165,0.0,1.0,True,
Baseline Fair,78166,0.0,1.0,True,
Baseline Fair,78167,0.0,1.0,True,
Baseline Fair,78168,0.0,1.0,True,
Baseline Fair,78169,0.0,1.0,True,
Baseline Fair,78170,0.0,1.0,True,
Baseline Fair,78171,0.0,1.0,True,
Baseline Fair,78172,0.0,1.0,True,
Baseline Fair,78173,0.0,1.0,True,
Baseline Fair,78174,0.0,1.0,True,
Baseline Fair,78175,0.0,1.0,True,
Baseline Fair,78176,0.0,1.0,True,
Baseline Fair,78177,0.0,1.0,True,
Baseline Fair,78178,0.0,1.0,True,
Baseline Fair,78179,0.0,1.0,True,
Baseline Fair,78180,0.0,1.0,True,
Baseline Fair,78181,0.0,1.0,True,
Baseline Fair,78182,0.0,1.0,True,
Baseline Fair,78183,0.0,1.0,True,
Baseline Fair,78184,0.0,1.0,True,
Baseline Fair,78185,0.0,1.0,True,
Baseline Fair,78186,0.0,1.0,True,
Baseline Fair,78187,0.0,1.0,True,
Baseline Fair,78188,0.0,1.0,True,
Baseline Fair,78189,0.0,1.0,True,
Baseline Fair,78190,0.0,1.0,True,
Baseline Fair,78191,0.0,1.0,True,
Baseline Fair,78192,0.0,1.0,True,
Baseline Fair,78193,0.0,1.0,True,
Baseline Fair,78194,0.0,1.0,True,
Baseline Fair,78195,0.0,1.0,True,
Baseline Fair,78196,0.0,1.0,True,
Baseline Fair,78197,0.0,1.0,True,
Baseline Fair,78198,0.0,1.0,True,
Baseline Fair,78199,0.0,1.0,True,
Baseline Fair,78200,0.0,1.0,True,
Baseline Fair,78201,0.0,1.0,True,
Baseline Fair,78202,0.0,1.0,True,
Baseline Fair,78203,0.0,1.0,True,
Baseline Fair,78204,0.0,1.0,True,
Baseline Fair,78205,0.0,1.0,True,
Baseline Fair,78206,0.0,1.0,True,
Baseline Fair,78207,0.0,1.0,True,
Baseline Fair,78208,0.0,1.0,True,
Baseline Fair,78209,0.0,1.0,True,
Baseline Fair,78210,0.0,1.0,True,
Baseline Fair,78211,0.0,1.0,True,
Baseline Fair,78212,0.0,1.0,True,
Baseline Fair,78213,0.0,1.0,True,
Baseline Fair,78214,0.0,1.0,True,
Baseline Fair,78215,0.0,1.0,True,
Baseline Fair,78216,0.0,1.0,True,
Baseline Fair,78217,0.0,1.0,True,
Baseline Fair,78218,0.0,1.0,True,
Baseline Fair,78219,0.0,1.0,True,
Baseline Fair,78220,0.0,1.0,True,
Baseline Fair,78221,0.0,1.0,True,
Baseline Fair,78222,0.0,1.0,True,
Baseline Fair,78223,0.0,1.0,True,
Baseline Fair,78224,0.0,1.0,True,
Baseline Fair,78225,0.0,1.0,True,
Baseline Fair,78226,0.0,1.0,True,
Baseline Fair,78227,0.0,1.0,True,
Baseline Fair,78228,0.0,1.0,True,
Baseline Fair,78229,0.0,1.0,True,
Baseline Fair,78230,0.0,1.0,True,
Baseline Fair,78231,0.0,1.0,True,
Baseline Fair,78232,0.0,1.0,True,
Baseline Fair,78233,0.0,1.0,True,
Baseline Fair,78234,0.0,1.0,True,
Baseline Fair,78235,0.0,1.0,True,
Baseline Fair,78236,0.0,1.0,True,
Baseline Fair,78237,0.0,1.0,True,
Baseline Fair,78238,0.0,1.0,True,
Baseline Fair,78239,0.0,1.0,True,
Baseline Fair,78240,0.0,1.0,True,
Baseline Fair,78241,0.0,1.0,True,
Baseline Fair,78242,0.0,1.0,True,
Baseline Fair,78243,0.0,1.0,True,
Baseline Fair,78244,0.0,1.0,True,
Baseline Fair,78245,0.0,1.0,True,
Baseline Fair,78246,0.0,1.0,True,
Baseline Fair,78247,0.0,1.0,True,
Baseline Fair,78248,0.0,1.0,True,
Baseline Fair,78249,0.0,1.0,True,
Baseline Fair,78250,0.0,1.0,True,
Baseline Fair,78251,0.0,1.0,True,
Baseline Fair,78252,0.0,1.0,True,
Baseline Fair,78253,0.0,1.0,True,
Baseline Fair,78254,0.0,1.0,True,
Baseline Fair,78255,0.0,1.0,True,
Baseline Fair,78256,0.0,1.0,True,
Baseline Fair,78257,0.0,1.0,True,
Baseline Fair,78258,0.0,1.0,True,
Baseline Fair,78259,0.0,1.0,True,
Baseline Fair,78260,0.0,1.0,True,
Baseline Fair,78261,0.0,1.0,True,
Baseline Fair,78262,0.0,1.0,True,
Baseline Fair,78263,0.0,1.0,True,
Baseline Fair,78264,0.0,1.0,True,
Baseline Fair,78265,0.0,1.0,True,
Baseline Fair,78266,0.0,1.0,True,
Baseline Fair,78267,0.0,1.0,True,
Baseline Fair,78268,0.0,1.0,True,
Baseline Fair,78269,0.0,1.0,True,
Baseline Fair,78270,0.0,1.0,True,
Baseline Fair,78271,0.0,1.0,True,
Baseline Fair,78272,0.0,1.0,True,
Baseline Fair,78273,0.0,1.0,True,
Baseline Fair,78274,0.0,1.0,True,
Baseline Fair,78275,0.0,1.0,True,
Baseline Fair,78276,0.0,1.0,True,
Baseline Fair,78277,0.0,1.0,True,
Baseline Fair,78278,0.0,1.0,True,
Baseline Fair,78279,0.0,1.0,True,
Baseline Fair,78280,0.0,1.0,True,
Baseline Fair,78281,0.0,1.0,True,
Baseline Fair,78282,0.0,1.0,True,
Baseline Fair,78283,0.0,1.0,True,
Baseline Fair,78284,0.0,1.0,True,
Baseline Fair,78285,0.0,1.0,True,
Baseline Fair,78286,0.0,1.0,True,
Baseline Fair,78287,0.0,1.0,True,
Baseline Fair,78288,0.0,1.0,True,
Baseline Fair,78289,0.0,1.0,True,
Baseline Fair,78290,0.0,1.0,True,
Baseline Fair,78291,0.0,1.0,True,
Baseline Fair,78292,0.0,1.0,True,
Baseline Fair,78293,0.0,1.0,True,
Baseline Fair,78294,0.0,1.0,True,
Baseline Fair,78295,0.0,1.0,True,
Baseline Fair,78296,0.0,1.0,True,
Baseline Fair,78297,0.0,1.0,True,
Baseline Fair,78298,0.0,1.0,True,
Baseline Fair,78299,0.0,1.0,True,
Baseline Fair,78300,0.0,1.0,True,
Baseline Fair,78301,0.0,1.0,True,
Baseline Fair,78302,0.0,1.0,True,
Baseline Fair,78303,0.0,1.0,True,
Baseline Fair,78304,0.0,1.0,True,
Baseline Fair,78305,0.0,1.0,True,
Baseline Fair,78306,0.0,1.0,True,
Baseline Fair,78307,0.0,1.0,True,
Baseline Fair,78308,0.0,1.0,True,
Baseline Fair,78309,0.0,1.0,True,
Baseline Fair,78310,0.0,1.0,True,
Baseline Fair,78311,0.0,1.0,True,
Baseline Fair,78312,0.0,1.0,True,
Baseline Fair,78313,0.0,1.0,True,
Baseline Fair,78314,0.0,1.0,True,
Baseline Fair,78315,0.0,1.0,True,
Baseline Fair,78316,0.0,1.0,True,
Baseline Fair,78317,0.0,1.0,True,
Baseline Fair,78318,0.0,1.0,True,
Baseline Fair,78319,0.0,1.0,True,
Baseline Fair,78320,0.0,1.0,True,
Baseline Fair,78321,0.0,1.0,True,
Baseline Fair,78322,0.0,1.0,True,
Baseline Fair,78323,0.0,1.0,True,
Baseline Fair,78324,0.0,1.0,True,
Baseline Fair,78325,0.0,1.0,True,
Baseline Fair,78326,0.0,1.0,True,
Baseline Fair,78327,0.0,1.0,True,
Baseline Fair,78328,0.0,1.0,True,
Baseline Fair,78329,0.0,1.0,True,
Baseline Fair,78330,0.0,1.0,True,
Baseline Fair,78331,0.0,1.0,True,
Baseline Fair,78332,0.0,1.0,True,
Baseline Fair,78333,0.0,1.0,True,
Baseline Fair,78334,0.0,1.0,True,
Baseline Fair,78335,0.0,1.0,True,
Baseline Fair,78336,0.0,1.0,True,
Baseline Fair,78337,0.0,1.0,True,
Baseline Fair,78338,0.0,1.0,True,
Baseline Fair,78339,0.0,1.0,True,
Baseline Fair,78340,0.0,1.0,True,
Baseline Fair,78341,0.0,1.0,True,
Baseline Fair,78342,0.0,1.0,True,
Baseline Fair,78343,0.0,1.0,True,
Baseline Fair,78344,0.0,1.0,True,
Baseline Fair,78345,0.0,1.0,True,
Baseline Fair,78346,0.0,1.0,True,
Baseline Fair,78347,0.0,1.0,True,
Baseline Fair,78348,0.0,1.0,True,
Baseline Fair,78349,0.0,1.0,True,
Baseline Fair,78350,0.0,1.0,True,
Baseline Fair,78351,0.0,1.0,True,
Baseline Fair,78352,0.0,1.0,True,
Baseline Fair,78353,0.0,1.0,True,
Baseline Fair,78354,0.0,1.0,True,
Baseline Fair,78355,0.0,1.0,True,
Baseline Fair,78356,0.0,1.0,True,
Baseline Fair,78357,0.0,1.0,True,
Baseline Fair,78358,0.0,1.0,True,
Baseline Fair,78359,0.0,1.0,True,
Baseline Fair,78360,0.0,1.0,True,
Baseline Fair,78361,0.0,1.0,True,
Baseline Fair,78362,0.0,1.0,True,
Baseline Fair,78363,0.0,1.0,True,
Baseline Fair,78364,0.0,1.0,True,
Baseline Fair,78365,0.0,1.0,True,
Baseline Fair,78366,0.0,1.0,True,
Baseline Fair,78367,0.0,1.0,True,
Baseline Fair,78368,0.0,1.0,True,
Baseline Fair,78369,0.0,1.0,True,
Baseline Fair,78370,0.0,1.0,True,
Baseline Fair,78371,0.0,1.0,True,
Baseline Fair,78372,0.0,1.0,True,
Baseline Fair,78373,0.0,1.0,True,
Baseline Fair,78374,0.0,1.0,True,
Baseline Fair,78375,0.0,1.0,True,
Baseline Fair,78376,0.0,1.0,True,
Baseline Fair,78377,0.0,1.0,True,
Baseline Fair,78378,0.0,1.0,True,
Baseline Fair,78379,0.0,1.0,True,
Baseline Fair,78380,0.0,1.0,True,
Baseline Fair,78381,0.0,1.0,True,
Baseline Fair,78382,0.0,1.0,True,
Baseline Fair,78383,0.0,1.0,True,
Baseline Fair,78384,0.0,1.0,True,
Baseline Fair,78385,0.0,1.0,True,
Baseline Fair,78386,0.0,1.0,True,
Baseline Fair,78387,0.0,1.0,True,
Baseline Fair,78388,0.0,1.0,True,
Baseline Fair,78389,0.0,1.0,True,
Baseline Fair,78390,0.0,1.0,True,
Baseline Fair,78391,0.0,1.0,True,
Baseline Fair,78392,0.0,1.0,True,
Baseline Fair,78393,0.0,1.0,True,
Baseline Fair,78394,0.0,1.0,True,
Baseline Fair,78395,0.0,1.0,True,
Baseline Fair,78396,0.0,1.0,True,
Baseline Fair,78397,0.0,1.0,True,
Baseline Fair,78398,0.0,1.0,True,
Baseline Fair,78399,0.0,1.0,True,
Baseline Fair,78400,0.0061,1.0,True,
Baseline Fair,78401,0.0357,1.0,True,
Baseline Fair,78402,0.0812,1.0,True,
Baseline Fair,78403,0.1113,1.0,True,
Baseline Fair,78404,0.1253,1.0,True,
Baseline Fair,78405,0.1408,1.0,True,
Baseline Fair,78406,0.0907,1.0,True,
Baseline Fair,78407,0.1198,1.0,True,
Baseline Fair,78408,0.0467,1.0,True,
Baseline Fair,78409,0.0522,1.0,True,
Baseline Fair,78410,0.0405,1.0,True,
Baseline Fair,78411,0.0313,1.0,True,
Baseline Fair,78412,0.0083,1.0,True,
Baseline Fair,78413,0.0726,1.0,True,
Baseline Fair,78414,0.0793,1.0,True,
Baseline Fair,78415,0.0581,1.0,True,
Baseline Fair,78416,0.0955,1.0,True,
Baseline Fair,78417,0.0839,1.0,True,
Baseline Fair,78418,0.0648,1.0,True,
Baseline Fair,78419,0.0718,1.0,True,
Baseline Fair,78420,0.0589,1.0,True,
Baseline Fair,78421,0.0403,1.0,True,
Baseline Fair,78422,0.0327,1.0,True,
Baseline Fair,78423,0.0277,1.0,True,
Baseline Fair,78424,0.017,1.0,True,
Baseline Fair,78425,0.0102,1.0,True,
Baseline Fair,78426,0.0099,1.0,True,
Baseline Fair,78427,0.008,1.0,True,
Baseline Fair,78428,0.005,1.0,True,
Baseline Fair,78429,0.0063,1.0,True,
Baseline Fair,78430,0.009,1.0,True,
Baseline Fair,78431,0.0096,1.0,True,
Baseline Fair,78432,0.0108,1.0,True,
Baseline Fair,78433,0.014,1.0,True,
Baseline Fair,78434,0.0161,1.0,True,
Baseline Fair,78435,0.0167,1.0,True,
Baseline Fair,78436,0.0182,1.0,True,
Baseline Fair,78437,0.0196,1.0,True,
Baseline Fair,78438,0.0197,1.0,True,
Baseline Fair,78439,0.0193,1.0,True,
Baseline Fair,78440,0.0193,1.0,True,
Baseline Fair,78441,0.0187,1.0,True,
Baseline Fair,78442,0.0174,1.0,True,
Baseline Fair,78443,0.0163,1.0,True,
Baseline Fair,78444,0.0152,1.0,True,
Baseline Fair,78445,0.0138,1.0,True,
Baseline Fair,78446,0.0123,1.0,True,
Baseline Fair,78447,0.0111,1.0,True,
Baseline Fair,78448,0.01,1.0,True,
Baseline Fair,78449,0.0088,1.0,True,
Baseline Fair,78450,0.0078,1.0,True,
Baseline Fair,78451,0.0071,1.0,True,
Baseline Fair,78452,0.0064,1.0,True,
Baseline Fair,78453,0.0057,1.0,True,
Baseline Fair,78454,0.0053,1.0,True,
Baseline Fair,78455,0.005,1.0,True,
Baseline Fair,78456,0.0047,1.0,True,
Baseline Fair,78457,0.0045,1.0,True,
Baseline Fair,78458,0.0044,1.0,True,
Baseline Fair,78459,0.0043,1.0,True,
Baseline Fair,78460,0.0042,1.0,True,
Baseline Fair,78461,0.0041,1.0,True,
Baseline Fair,78462,0.004,1.0,True,
Baseline Fair,78463,0.0039,1.0,True,
Baseline Fair,78464,0.0038,1.0,True,
Baseline Fair,78465,0.0037,1.0,True,
Baseline Fair,78466,0.0035,1.0,True,
Baseline Fair,78467,0.0033,1.0,True,
Baseline Fair,78468,0.0032,1.0,True,
Baseline Fair,78469,0.003,1.0,True,
Baseline Fair,78470,0.0028,1.0,True,
Baseline Fair,78471,0.0026,1.0,True,
Baseline Fair,78472,0.0024,1.0,True,
Baseline Fair,78473,0.0023,1.0,True,
Baseline Fair,78474,0.0021,1.0,True,
Baseline Fair,78475,0.0019,1.0,True,
Baseline Fair,78476,0.0018,1.0,True,
Baseline Fair,78477,0.0017,1.0,True,
Baseline Fair,78478,0.0015,1.0,True,
Baseline Fair,78479,0.0014,1.0,True,
Baseline Fair,78480,0.0013,1.0,True,
Baseline Fair,78481,0.0013,1.0,True,
Baseline Fair,78482,0.0012,1.0,True,
Baseline Fair,78483,0.0011,1.0,True,
Baseline Fair,78484,0.0011,1.0,True,
Baseline Fair,78485,0.001,1.0,True,
Baseline Fair,78486,0.001,1.0,True,
